aco_id,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name,lat,long
A5178,"Banner Network Southern Arizona, LLC",AZ,1,01/01/2023,01/01/2023,0,1,A,0,0,1,0,0,0,0,0,1,"2901 N Central Ave, Ste 160, Phoenix, AZ, 85012",https://www.bannerhealth.com/networksouth/mssp,"Kynda Wolfrum",kynda.wolfrum@bannerhealth.com,"(970) 810-8706","Paulette Rowen",paulette.rowen@bannerhealth.com,"(480) 734-1019","Sean Reneau","Patricia Iris",33.4807529,-112.0729283
A2975,"Baptist Health Care Partners, LLC","IL, IN, KY",2,01/01/2016,07/01/2019,0,1,B,0,0,1,0,0,0,0,1,0,"1901 Campus Place, Louisville, KY, 40299",https://www.baptisthealth.com/about/physician-resources/baptist-health-care-partners/public-reporting,"Jacqueline Gisch",Jacqueline.Gisch@bhsi.com,"(859) 260-5133","Jordan Ellis",jordan.ellis@bhsi.com,"(859) 260-5133","Jordan Ellis","Brian Chaney",38.2141457,-85.533783
A5013,"Baptist Health Quality Network LLC",FL,2,01/01/2022,01/01/2022,1,1,B,0,0,1,0,0,0,0,0,1,"1500 Monza Avenue, Suite 200, Coral Gables, FL, 33143",https://baptisthealth.net/healthcare-professionals/for-physicians/baptist-health-quality-network/aco-public-reporting,"Hugo Elias",Hugo.Elias@BaptistHealth.net,"(954) 298-0861","Hugo Elias",Hugo.Elias@BaptistHealth.net,"(954) 298-0861","Elizabeth Gillis","Hugo Elias",25.7072911,-80.2834665
A3633,"Baptist Health/UAMS Accountable Care Alliance","AR, OK",3,01/01/2018,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"10825 Financial Centre Parkway, Suite 410, Little Rock, AR, 72211",https://baptisthealth-uamsaca.com/,"Herbert Hahn",herbert.hahn@baptist-health.org,"(501) 786-6617","Jasmin Sumrall",jasmin.sumrall@baptist-health.org,"(501) 944-9550","Dana Williams","Riley Lipschitz",34.7474042,-92.3960243
A1242,"Baptist Integrated Physician Partners","MA, TX",3,07/01/2012,07/01/2019,0,1,E,0,0,1,0,0,0,0,1,0,"19026 Stone Oak Pkwy, Suite 210-A, San Antonio, TX, 78258",https://www.baptisthealthsystem.com/msscp-aco---bhs,"Lizette Day",lizette.day@tenethealth.com,"(210) 857-7872","Lizette Day",lizette.day@tenethealth.com,"(210) 857-7872","Deana Estes","Clifford Alprin",29.6197985,-98.4938663
A3864,"Baptist Physician Partners ACO, LLC","FL, GA",2,01/01/2018,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"841 Prudential Drive, Suite 1450, Jacksonville, FL, 32207",https://baptistphysicianpartners.com/en/About-Us/Public-Reporting,"Mary Leen",mary.leen@bmcjax.com,"(904) 607-7100","Mary Leen",mary.leen@bmcjax.com,"(904) 607-7100","Andrea Eklund","Timothy Groover",30.3159499,-81.6630919
A2612,"Bassett Accountable Care Partners, LLC",NY,3,01/01/2015,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"One Atwell Road, Cooperstown, NY, 13326",https://www.bassett.org/patients-visitors/bassett-accountable-care-partners-llc,"Leonard Lindenmuth",leonard.lindenmuth@bassett.org,"(607) 547-6804","Leonard Lindenmuth",leonard.lindenmuth@bassett.org,"(607) 547-6804","Amy Rhone","Scott Cohen",42.6956943,-74.9235838
A2592,"BayCare Physician Partners ACO, LLC",FL,4,01/01/2015,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"2985 Drew St., Clearwater, FL, 33759",https://baycarephysicianpartners.org/content/aco/aco-public-reporting/,"Xavier Sevilla",xavier.sevilla@baycare.org,"(941) 666-4566","Julia Beresford",julia.beresford@baycare.org,"(727) 519-1839","Carl McLean","Xavier Sevilla",27.9666199,-82.7159145
A2542,"Baylor Scott & White Quality Alliance",TX,5,01/01/2015,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"301 N. Washington Avenue, Dallas, TX, 75246",https://www.bswhealth.com/qualityalliance/mssp-public-reporting,"Jennifer Reed",Jennifer.Reed@BSWHealth.org,"(469) 919-9262","Sarah Habeeb",sarah.habeeb@bswhealth.org,"(713) 515-6574","Alyssa Moore","Michael Massey",32.7871635,-96.7753639
A2710,"Baylor St. Luke's Health Network ACO",TX,4,01/01/2015,01/01/2024,0,1,E,0,0,1,0,0,0,1,0,1,"6624 Fannin, Suite 1100, Houston, TX, 77030",http://www.chitxcin.org/ACOPublicReporting,"Megan Harkey",megan.harkey@commonspirit.org,"(512) 433-9051","James McDeavitt",james.mcdeavitt@bcm.edu,"(713) 798-7246","Megan Harkey","James McDeavitt",29.709183,-95.4020132
A2308,"Bayview Physicians Group","NC, VA",3,01/01/2014,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"3241 Western Branch Boulevard, Chesapeake, VA, 23321",www.bayviewphysicians.com/aco,"James Hartz",hartz@msaphy.com,"(757) 686-3508","Heather Lendi",milteer@msaphy.com,N/A,"Sandra Oliver","Jeffrey Forman",36.8640792,-76.4080033
A3151,"Beacon Rural Health, LLC",ME,2,01/01/2016,07/01/2019,0,0,N/A,1,1,0,0,1,0,1,1,0,"43 Whiting Hill Road, Brewer, ME, 04412",https://beacon.northernlighthealth.org/getattachment/About/ACO-Programs/Medicare-Shared-Savings-Program-(MSSP)/Resources/Public-Reporting/A3151-PY2023_Public_Reporting_8-29-2023.pdf.aspx?lang=en-US,"Carrie Arsenault",carsenault@northernlight.org,"(207) 944-8214","Karen Hawkes",khawkes@emhs.org,"(207) 973-9587","Kathleen Lirakis","Edward Gilkey",44.770211,-68.7281163
A1095,"Beaumont ACO",MI,3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"26901 Beaumont Blvd, Southfield, MI, 48033",www.beaumont-aco.org/medicare-shared-savings-program,"Walter Lorang",walter.lorang@beaumont.org,"(947) 522-0023","Walter Lorang",walter.lorang@beaumont.org,"(947) 522-0023","Patrice Gray","Sarju Shah",42.4834786,-83.272495
A4977,"Bellin Health Partners, Inc.","MI, WI",1,01/01/2022,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"744 S. Webster Ave, Green Bay, WI, 54301",https://www.bellinhealthpartners.com/shared-savings-program/,"Naomi Wedin",naomi.wedin@bellin.org,"(920) 436-8693","Naomi Wedin",naomi.wedin@bellin.org,"(920) 436-8693","Emily Bochniak","Saied Assef",44.5021822,-88.0116943
A4937,"BEST CARE COLLABORATIVE, LLC",FL,1,01/01/2022,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"6630 Orion Drive Suite 205, FORT MYERS, FL, 33912",https://bestcarecollaborative.org/,"Marilyn Kole",marilyn.kole@leehealth.org,"(239) 343-1300","Jennifer Avin",jennifer.avin@leehealth.org,"(239) 343-1922","Blake Schofield","Marilyn Kole",26.5443742,-81.8477749
A4559,"Beth Israel Deaconess Care Organization","MA, NH",1,07/01/2019,07/01/2019,1,0,N/A,1,1,0,0,0,0,1,0,1,"701 Edgewater Place, Suite 420, Wakefield, MA, 01880",https://www.bilhpn.org/patient-resources/medicare-aco/,"Nicole DeVita",nicole.devita@BILH.org,"(978) 236-1655","Nicole DeVita",nicole.devita@BILH.org,"(978) 236-1655","Nicole DeVita","Kim Ariyabuddhiphongs",42.5194699,-71.0432249
A1652,"Billings Clinic","MT, WY",3,01/01/2013,07/01/2019,0,1,B,0,1,0,0,0,0,0,1,0,"2800 10th Ave N, Billings, MT, 59101",http://www.billingsclinic.com/about-us/aco-public-report/,"Amy Ready",aready1@billingsclinic.org,"(406) 238-5182","Zachary Benoit",zbenoit@billingsclinic.org,"(406) 657-4791","Patti Reisinger","Michael Temporal",45.7895369,-108.5129947
A1204,"BJC HealthCare ACO, LLC","IL, MO",3,07/01/2012,07/01/2019,0,0,N/A,1,1,0,0,0,0,1,1,0,"660 Mason Ridge Center Drive, Suite 300, St. Louis, MO, 63141",www.bjc.org/ACO/About-Us/Public-Reporting-Document,"Douglas Pogue",douglas.pogue@bjc.org,"(314) 996-6199","Karen Shakiba",karen.shakiba@bjc.org,"(314) 520-0080","Steven Bernstetter","Nathan Moore",38.6394645,-90.4734541
A4795,"Bluestone ACO","FL, MN, WI",2,01/01/2020,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,0,1,"270 Main St N, Suite #300, Stillwater, MN, 55082",https://bluestonemd.com/about-us/bluestoneaco/,"Nate Hunkins",nate.hunkins@bluestonemd.com,"(612) 916-4497","Nate Hunkins",nate.hunkins@bluestonemd.com,"(612) 916-4497","ANDREA FUHRMANNEK-KLOUBEC","Matt Logan",45.0582515,-92.8071848
A2666,"BMC Integrated Care Services, Inc.",MA,3,01/01/2015,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"One Boston Medical Center Place, Boston, MA, 02118",https://www.bmc.org/medical-professionals/accountable-care-organization-aco/medicare-shared-savings-program-mssp,"Michael Olsen",michael.olsen@bmc.org,"(857) 278-1200","Priscilla OHeir",priscilla.oheir@bmc.org,"(617) 414-1673","Craig Bennett","Jason Worcester",42.3344959,-71.0731311
A3617,"Boulder Valley Care Network, LLC",CO,2,01/01/2018,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,0,1,"4990 E Pearl Parkway, Suite 200, Boulder, CO, 80303",https://www.mybvcn.org/for-patients/aco-information-for-public-reporting/,"Dawn Factor",dfactor@mybvcn.org,"(303) 415-7584","Dawn Factor",dfactor@mybvcn.org,"(303) 415-7584","Jackie Quam","Elizabeth Cruse",40.0204845,-105.2360849
A3919,"Bridges Health Partners Accountable Care Organization",PA,2,01/01/2018,01/01/2022,0,1,E,0,0,1,0,0,0,1,1,0,"500 Commonwealth Drive, Suite 200, Warrendale, PA, 15086",bridgeshealthpartners.org,"Robert Zimmerman",robert.zimmerman@bridgeshealthpartners.org,"(724) 300-8101","John Grese",john.grese@bridgeshealthpartners.org,"(724) 300-8104","Christina Edenfield","Robert Zimmerman",40.6736281,-80.1063726
A2286,"Broward Guardian, LLC",FL,3,01/01/2014,01/01/2022,0,0,N/A,1,1,0,0,0,0,0,1,0,"3109 Stirling Road, Suite 101, Hollywood, FL, 33312",https://www.mhs.net/about/broward-guardian/public-reporting,"Richard Ashenoff II",RASHENOFF@MHS.NET,"(954) 265-6674","Richard Ashenoff II",RASHENOFF@MHS.NET,"(954) 265-6674","Teshana Gibbs","Daniel Edelman",26.0480495,-80.1840223
A4573,"Bryan Health Connect ACO, LLC",NE,1,07/01/2019,07/01/2019,0,1,E,0,1,0,0,0,0,1,0,1,"300 S. 68th Street Place, Suite 501, Lincoln, NE, 68510",https://www.bryanhealth.com/bryan-health-connect/aco/,"John Findley",john.findley@bryanhealth.org,"(970) 618-5745","Julie Fletcher",julie.fletcher@bryanhealth.org,"(402) 483-8891","Tera Heidtbrink","John Findley",40.810633,-96.6274136
A2142,"Buena Vida y Salud LLC","TX, VA",3,01/01/2014,01/01/2020,0,1,B,0,0,1,0,0,0,0,0,1,"2202 S 77 Sunshine Strip, Suite H, Harlingen, TX, 78550",http://www.buenavidaysalud.com/public-reporting,"Sheila Magoon",drmagoon@bizrgv.rr.com,"(956) 412-3235 x204","Sheila Magoon",drmagoon@bizrgv.rr.com,"(956) 412-3235 x204","Isabel Lewis","",26.1710824,-97.6726363
A5344,"C3 MSSP LLC","CA, CT, DC, MD, MA, NC",1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,0,0,0,1,"75 Federal Street 7th Floor, Boston, MA, 02110",https://www.communitycarecooperative.org/providers/mssp-required-public-reporting/,"Aditya Mahalingam Dhingra",AMahalingam-Dhingra@c3aco.org,"(617) 869-2564","Gretta Buckley",gbuckley@c3aco.org,"(203) 585-9172","Benjamin Janelli","David Tager",42.3549953,-71.0568204
A4775,"CA MSSP 2020 Enhanced",CA,2,01/01/2020,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/california-northern-2020-aco,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Sumana Reddy",38.9836694,-77.0916103
A5193,"CA MSSP 2023",CA,1,01/01/2023,01/01/2023,0,1,E,0,1,0,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/ca-mssp-2023,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","William Farr",38.9836694,-77.0916103
A3299,"CA MSSP 2023 Enhanced",CA,3,01/01/2017,01/01/2023,0,0,N/A,1,0,1,0,0,0,1,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/ca-santa-barbara-mssp,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5952","Amy Youtz","Donna Cashdan",38.9836694,-77.0916103
A4542,"CA MSSP CHC",CA,3,07/01/2019,01/01/2024,1,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/ca-nc-tn-mssp,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Silvia Diego",38.9836694,-77.0916103
A4709,"CALIFORNIA CLINICAL PARTNERS ACO, LLC","CA, NV",1,07/01/2019,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"1155 S Congress Ave, West Palm Beach, FL, 33406",https://ccpaco.org/wp-content/uploads/2023/09/CCPACO-Public-Reporting-Updates-9.18.23-1.pdf,"David Klebonis",dklebonis@pbaco.org,"(352) 285-1188","Colin Campbell",ccampbell@advancedaco.com,"(561) 373-3528","David Klebonis","",26.6597316,-80.0892411
A4513,"CAMC Health Network LLC","PA, WV",1,07/01/2019,07/01/2019,0,1,B,0,1,0,0,0,0,0,1,0,"400 Association Drive, Suite 102, Charleston, WV, 25311",www.wvhealthnetwork.org/public-reporting,"Michelle Coon",michelle.coon@camc.org,"(304) 767-2231","Michelle Coon",michelle.coon@camc.org,"(304) 767-2231","Myranda Pike","E Michael Robie",38.3541911,-81.6077259
A2528,"Capital Health Accountable Care Organization, LLC","NJ, PA",3,01/01/2015,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"750 Brunswick Avenue, Trenton, NJ, 08638",http://www.capitalhealth.org/medical-services/aco/public-reporting-information,"David Dafilou",ddafilou@capitalhealth.org,"(609) 537-7045","Jason Stacchini",jstacchini@capitalhealth.org,"(609) 394-6091","Laura McGuire","Eric Schwartz",40.2359137,-74.7518116
A4604,"Caravan Collaborative Pathways","AL, AR, CA, CO, FL, IN, KS, NJ, NM, NY, NC, OK, OR, PA, TX, WV",2,07/01/2019,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,0,1,"7509 NW Tiffany Springs Parkway, Ste. 310, Kansas City, MO, 64153",https://www.signifyhealth.com/cms-reporting/caravan-health-aco-22-llc,"Jerome Gronniger",tgronniger@signifyhealth.com,"(202) 906-0165","KRISTINE MILLER",KMILLER@SIGNIFYHEALTH.COM,"(228) 224-3232","Tonya Gregory","Fredrick Wallisch",39.2727456,-94.665247
A4974,"Caravan Health ACO 43 LLC","FL, ID, IN, IA, MN, MT, NC, ND, OR, SD, TX, WA",1,01/01/2022,01/01/2022,0,1,A,0,1,0,0,0,0,0,0,1,"7509 NW Tiffany Springs PRKW, Suite 310, Kansas City, MO, 64153",https://www.signifyhealth.com/cms-reporting/caravan-health-aco-43-llc,"Jerome Gronniger",tgronniger@signifyhealth.com,"(202) 906-0165","KRISTINE MILLER",KMILLER@SIGNIFYHEALTH.COM,"(228) 224-3232","Tonya Gregory","Ashok Roy",39.2727456,-94.665247
A5160,"Caravan Health ACO 50 LLC","AR, CT, IN, IA, LA, MA, MT, NH, NC, OR, TX, WA",2,01/01/2023,01/01/2023,1,0,N/A,1,1,0,0,0,0,1,0,1,"7509 NW Tiffany Springs PRKW, Suite 310, Kansas City, MO, 64153",https://www.signifyhealth.com/cms-reporting/caravan-health-aco-50-llc,"Jerome Gronniger",tgronniger@signifyhealth.com,"(202) 906-0165","KRISTINE MILLER",KMILLER@SIGNIFYHEALTH.COM,"(228) 224-3232","Tonya Gregory","Fredrick Wallisch",39.2727456,-94.665247
A5350,"Care Partners ACO, LLC","CA, FL, NE, NY, NC, SC, TX, UT",1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"3090 Bristol Street, Suite 200, Costa Mesa, CA, 92626",https://www.careconnectmd.com/mssp-aco,"Kim Phan",kphan@careconnectmd.com,"(714) 308-5288","Hani Nedjar",hnedjar@careconnectmd.com,"(714) 514-6118","Rashed Behroz","",33.6850045,-117.8845485
A4754,"CareAllies Accountable Care Collaborative, LLC","AL, TN",1,01/01/2020,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"500 Great Circle Road, Nashville, TN, 37228",https://www.careallies.com/accountable-care-collaborative,"Corey Redding",corey.redding@careallies.com,"(615) 622-3179","Haley Leadingham",haley.leadingham@cigna.com,"(931) 217-7046","Patricia Swan","christopher green",36.1977002,-86.8075251
A5080,"CareMax Accountable Care Network, LLC","AZ, AR, FL, LA, TX",2,01/01/2022,01/01/2022,1,0,N/A,1,0,1,0,0,0,1,1,0,"1000 NW 57th Ct, Suite 400, Miami, FL, 33126",https://www.caremax.com/mssp-cacn/,"Alberto de Solo",ardesolo@caremax.com,"(786) 246-6880","Kristin Shaw",kristin.shaw@caremax.com,"(716) 725-1100","Kimberly Anderson","Niberto Moreno",25.780625,-80.2924046
A3675,"Carolinas HealthCare System ACO, LLC","NC, SC",2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,1,0,"1000 Blythe Boulevard, Charlotte, NC, 28203",https://www.carolinashealthcare.org/aco,"Jennifer Brady",jennifer.brady@carolinasphysicianalliance.org,"(704) 340-4500","Marque Macon",marque.macon@atriumhealth.org,"(773) 706-1283","Melissa Pollock","Brian Kersten",35.2034162,-80.8385574
A3731,"Cascadia Care Network LLC",WA,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"1415 East Kincaid Street, Mount Vernon, WA, 98274",https://www.skagitregionalhealth.org/about-us/medicare-aco,"Sandeep Singh",ssingh@skagitregionalhealth.org,"(360) 814-7472","Sandeep Singh",ssingh@skagitregionalhealth.org,"(360) 814-7472","Lisa Norton","Mary Ann Hink",48.4183752,-122.3241658
A3195,"Cayuga Health Partners",NY,2,01/01/2016,07/01/2019,0,1,B,0,1,0,0,0,0,0,1,0,"101 Dates Drive, Ithaca, NY, 14850",https://cayugahealth.org/about/chp/aco/,"Robert Lawlis",rlawlis@cayugamed.org,"(607) 252-3690","Amy Carver",acarver@cayugamed.org,"(607) 252-3685","Amy Carver","JOHN-PAUL MEAD",42.4690356,-76.5374431
A2198,"CCA ACO LLC",MI,4,01/01/2014,01/01/2022,0,0,N/A,1,0,1,0,0,0,1,1,0,"23900 Orchard Lake Road, Suite 200, Farmington Hills, MI, 48336",https://cca-aco.org/aco,"Dawn Johnson",dawjohnson@commonwealthcare.org,"(616) 361-1871","Jeffrey Whitten",jwhitten@commonwealthcare.org,"(248) 752-0244","Jeffrey Whitten","Saed Sahouri",42.468131,-83.356148
A2801,"Central Florida ACO","FL, GA, NJ",3,01/01/2016,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"3535 Little Rd, Trinity, FL, 34655",http://www.centralflaaco.com,"Jayadeva Chowdappa",jchowdappa@nhs-aco.com,"(727) 455-5474","Jayadeva Chowdappa",jchowdappa@nhs-aco.com,"(727) 455-5474","Gail Moran","Jayadeva Chowdappa",28.2091097,-82.6673657
A2844,"Central Minnesota ACO, LLC",MN,2,01/01/2016,07/01/2019,0,1,E,0,1,0,0,0,0,0,1,0,"1406 6th Avenue North, St. Cloud, MN, 56303",https://www.centralmnhealthnetwork.com,"Hannah Wieshalla",Hannah.Wieshalla@centracare.com,"(320) 251-2700 x57907","Amanda Rudnicki",RudnickiAm@centracare.com,"(320) 251-2700 x53426","Lois Schmitt","Sean Wherry",45.5753593,-94.1692048
A5304,"Centrus Health LLC","KS, MO",3,01/01/2023,01/01/2024,1,0,N/A,1,1,0,0,0,0,1,0,1,"2300 Shawnee Mission Pkwy Ste 300, Westwood, KS, 66205",www.centrushealth.com,"Jill Watson",Jill.Watson@nkch.org,"(816) 456-7924","Stephanie King-Whitlow",nkingwhitlow@centrushealth.com,"(913) 705-0269","Stephanie King-Whitlow","Kenna Belshe",39.033369,-94.6118867
A3739,"Centrus Health of Kansas City LLC","KS, MO",2,01/01/2018,01/01/2022,0,1,D,0,0,1,0,0,0,0,0,1,"2330 Shawnee Mission Pkwy, Ste 300, Westwood, KS, 66205",https://www.centrushealth.com/medicare-shared-savings-program-public-report/,"Jill Watson",Jill.Watson@nkch.org,"(816) 456-7924","Stephanie King-Whitlow",nkingwhitlow@centrushealth.com,"(913) 705-0269","Stephanie King-Whitlow","",39.0338744,-94.6131607
A5305,"Centrus Health of Kansas LLC","KS, MO",1,01/01/2023,01/01/2023,0,1,A,0,1,0,0,0,0,0,1,0,"2330 Shawnee Mission Pkwy Ste 300, Westwood, KS, 66205",www.centrushealth.com,"Jill Watson",Jill.Watson@nkch.org,"(816) 456-7924","Stephanie King-Whitlow",nkingwhitlow@centrushealth.com,"(913) 705-0269","Stephanie King-Whitlow","Branden Comfort",39.0338744,-94.6131607
A5309,"Centrus Health of Overland Park, LLC","KS, MO",3,01/01/2023,01/01/2024,1,1,E,0,0,1,0,0,0,1,1,0,"2330 Shawnee Mission Parkway, Suite 300, Westwood, KS, 66205",www.centrushealth.com,"Jill Watson",Jill.Watson@nkch.org,"(816) 456-7924","Stephanie King-Whitlow",nkingwhitlow@centrushealth.com,"(913) 705-0269","Stephanie King-Whitlow","Dennis Jensen",39.0338744,-94.6131607
A2207,"CHA ACO, LLC","IN, MI",3,01/01/2014,01/01/2020,0,0,N/A,1,1,0,0,0,0,1,0,1,"3245 Health Dr, Suite 100, Granger, IN, 46530",https://chanetwork.com/cha-aco/,"Barb Garrett",bgarrett@beaconhealthsystem.org,"(574) 647-1845","Barb Garrett",bgarrett@beaconhealthsystem.org,"(574) 647-1845","Warren Mattson","Christopher Hall",41.7452071,-86.1242881
A5003,"Chesapeake MSSP","IL, IN, IA, MI, MN, WV, WI",2,01/01/2022,01/01/2022,1,1,E,0,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/chesapeake-mssp,"Christopher Hund",chund@aledade.com,"(773) 799-4921","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Rebecca Gazze-McIlroy",38.9836694,-77.0916103
A5012,"CHESS Innovation, LLC",NC,1,01/01/2022,01/01/2022,0,0,N/A,1,1,0,0,0,0,0,1,0,"165 Kimel Park Drive, Suite B, Winston Salem, NC, 27103",www.chessinnovation.com,"Michael Berwanger",mberwanger@chesshealthsolutions.com,"(336) 821-7128","Kyle Duck",kduck@chesshealthsolutions.com,"(252) 290-0155","Melissa Pollock","Kelley Singer",36.0585528,-80.2973613
A3391,"CHESS Value, LLC","NC, VA",2,01/01/2017,01/01/2020,0,1,B,0,1,0,0,0,0,0,0,1,"165 Kimel Park Drive, Suite B, Winston-Salem, NC, 27103",www.chessvalueaco.com,"Michael Berwanger",mberwanger@chesshealthsolutions.com,"(336) 821-7095","Melissa Pollock",melissa.pollock@aah.org,"(336) 687-4788","Melissa Pollock","Paul Gulley",36.0585528,-80.2973613
A1459,"CHI Health Partners","IA, NE",4,01/01/2013,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"7261 Mercy Road, Omaha, NE, 68124",https://www.chihealthpartners.org/services/aco/public-reporting-alegent-health-partners/,"Shawn Roark",shawn.roark@commonspirit.org,"(239) 565-1527","Henry Sakowski",Henry.Sakowski@alegent.org,"(402) 717-7239","David Walsh","Henry Sakowski",41.2374005,-96.0250777
A4638,"CHI Saint Joseph Health Partners",KY,3,07/01/2019,01/01/2024,1,0,N/A,1,1,0,0,0,0,1,0,1,"1401 Harrodsburg Rd., Suite B395, Lexington, KY, 40504",http://chisaintjosephhealthpartners.org/cms-medicare-shared-savings-program/,"Dorothy Lockhart",dorothy.lockhart@commonspirit.org,"","Dorothy Lockhart",dorothy.lockhart@commonspirit.org,N/A,"David Walsh","James Duncan",38.0331745,-84.5255775
A3029,"CHRISTUS Health Quality Care Alliance","LA, NM, TX",3,01/01/2016,01/01/2023,0,0,N/A,1,1,0,0,0,0,0,0,1,"919 Hidden Ridge Dr., 6th Floor, Irving, TX, 75038",https://www.christushealth.org/-/media/christus-health/plan-care/files/bill-pay/networks/aco-reporting/9_23-py2023-public-reporting-page.ashx,"Shannon Stansbury",shannon.stansbury@christushealth.org,"(469) 282-2529","James Smith",greg.smith@christushealth.org,"(469) 282-2932","Ronda Hefton","Dean Cannon",32.8781025,-96.9605902
A3722,"CHSPSC ACO 12, LLC",AL,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"4000 Meridian Blvd., Franklin, TN, 37067",http://www.atlanticcoastha.com/,"James Horrar",Jim_Horrar@chs.net,"(615) 465-3279","Gary Albers",garyalbers@imperiumhealth.com,"(502) 386-4944","Brooke Carnathan","calvin reid",35.9516847,-86.8106578
